CustId,Date,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9
3271,3/4/2024,4,1,4,3,2,4,1,4,5
3272,1/11/2024,1,5,5,1,3,2,4,2,5
3273,2/22/2024,2,4,2,4,1,5,4,1,1
3274,2/7/2024,1,5,4,2,2,4,2,4,4
3275,3/4/2024,2,5,1,5,3,5,3,3,3
3276,2/24/2024,2,2,4,1,3,1,4,5,1
3277,2/13/2024,5,5,1,4,5,5,3,4,3
3278,1/5/2024,5,3,4,1,4,3,3,4,1
3279,2/21/2024,1,1,1,5,2,3,3,1,4
3280,1/6/2024,4,5,2,5,1,1,4,2,2
3281,3/13/2024,2,2,4,3,4,4,4,5,1
3282,2/14/2024,1,2,5,2,5,4,5,2,4
3283,1/5/2024,1,2,3,1,1,3,1,5,3
3284,3/11/2024,5,1,5,5,5,3,1,4,3
3285,2/3/2024,4,5,3,2,4,2,5,5,3
3286,1/25/2024,3,5,3,3,3,2,1,3,2
3287,1/5/2024,1,5,1,2,4,5,1,4,3
3288,3/6/2024,2,1,3,2,2,4,1,3,4
3289,2/14/2024,5,4,5,4,4,1,5,2,4
3290,1/16/2024,5,3,2,2,2,4,3,3,4
3291,1/10/2024,2,4,5,3,2,3,2,3,2
3292,1/27/2024,5,2,3,2,2,2,5,2,5
3293,1/17/2024,5,2,5,2,2,5,2,4,2
3294,3/11/2024,1,1,1,2,1,4,4,3,4
3295,2/23/2024,2,3,2,1,5,2,5,1,4
3296,2/19/2024,1,3,3,1,4,3,2,5,3
3297,1/31/2024,2,5,5,1,4,5,3,1,1
3298,2/17/2024,4,3,1,5,3,4,3,1,3
3299,2/12/2024,2,5,4,5,1,2,4,2,3
3300,2/6/2024,5,3,5,3,2,3,5,3,4
3301,1/10/2024,1,1,4,1,3,3,5,2,4
3302,1/1/2024,2,5,3,5,1,4,3,3,3
3303,1/23/2024,1,1,5,3,4,1,5,3,4
3304,1/2/2024,2,2,5,4,3,1,2,1,3
3305,2/12/2024,5,2,3,4,2,3,4,3,5
3306,3/4/2024,4,2,5,4,4,1,3,1,2
3307,2/17/2024,2,5,5,5,2,2,4,2,2
3308,3/6/2024,1,4,2,2,3,2,2,5,2
3309,3/14/2024,2,5,2,1,3,1,5,4,2
3310,3/14/2024,4,3,1,2,5,5,1,4,2
3311,3/1/2024,3,1,5,3,3,3,4,5,5
3312,2/10/2024,3,2,2,4,3,2,3,4,4
3313,1/9/2024,2,3,1,5,2,1,4,4,5
3314,3/7/2024,2,5,1,5,5,4,5,5,3
3315,1/29/2024,3,3,1,3,3,1,3,2,4
3316,3/8/2024,3,2,5,1,2,4,5,5,3
3317,2/25/2024,2,3,2,5,3,4,4,1,5
3318,3/9/2024,4,3,2,4,3,5,3,3,1
3319,3/9/2024,4,2,2,2,2,3,3,4,1
3320,1/12/2024,3,2,3,3,5,2,1,4,1
3321,2/8/2024,1,1,4,5,5,2,1,5,4
3322,3/3/2024,1,5,2,2,2,2,5,2,2
3323,1/25/2024,2,5,4,3,1,2,2,4,4
3324,1/18/2024,4,1,2,3,3,4,5,4,1
3325,2/22/2024,1,1,2,5,4,2,5,3,2
3326,2/7/2024,1,1,1,1,1,1,3,3,5
3327,2/4/2024,4,2,4,1,2,3,2,4,1
3328,1/26/2024,3,3,5,2,3,4,3,2,3
3329,2/15/2024,3,2,5,3,4,3,1,3,2
3330,1/8/2024,2,4,5,4,4,2,4,1,3
3331,1/15/2024,1,5,3,4,2,1,5,5,4
3332,1/9/2024,2,4,4,3,3,5,4,4,4
3333,2/8/2024,1,4,4,5,5,5,3,5,5
3334,1/15/2024,5,1,3,4,4,1,1,3,2
3335,1/14/2024,5,5,2,3,1,1,1,4,4
3336,3/9/2024,4,5,5,5,3,3,5,2,5
3337,3/3/2024,3,2,3,2,2,3,4,5,3
3338,1/10/2024,2,3,2,5,5,1,2,1,2
3339,2/21/2024,3,2,3,5,2,5,3,1,4
3340,2/2/2024,2,4,3,1,5,3,2,5,1
3341,3/13/2024,3,5,3,5,5,5,3,4,3
3342,2/18/2024,4,4,4,3,5,2,4,5,3
3343,2/3/2024,4,4,4,5,5,3,5,3,2
3344,3/16/2024,2,3,3,3,5,5,4,1,1
3345,3/13/2024,3,1,1,3,4,2,1,1,2
3346,1/22/2024,4,2,4,3,5,1,5,2,3
3347,2/4/2024,1,5,2,5,1,4,4,3,1
3348,2/24/2024,3,3,1,5,5,3,3,1,3
3349,1/5/2024,4,1,2,2,5,2,4,5,3
3350,2/9/2024,5,4,1,4,3,1,2,5,5
3351,1/16/2024,5,4,5,2,2,4,2,5,1
3352,3/15/2024,1,5,2,5,3,3,1,3,1
3353,2/6/2024,2,5,3,5,3,4,3,1,4
3354,1/26/2024,4,4,4,5,1,2,4,2,1
3355,1/19/2024,2,4,4,5,1,4,5,2,2
3356,2/16/2024,4,3,1,5,2,1,4,2,3
3357,1/24/2024,2,5,2,4,5,2,2,5,2
3358,2/1/2024,4,4,4,3,1,4,3,4,2
3359,1/4/2024,2,2,1,3,1,2,3,2,3
3360,3/13/2024,4,1,5,4,1,5,4,3,3
3361,1/16/2024,3,2,2,1,5,5,1,3,3
3362,2/19/2024,5,3,4,4,2,5,2,5,1
3363,1/3/2024,3,3,5,3,1,2,4,4,1
3364,2/15/2024,2,4,3,3,1,3,2,1,5
3365,2/13/2024,5,1,1,1,4,4,1,3,3
3366,3/11/2024,4,1,4,4,2,5,5,5,2
3367,2/3/2024,1,4,4,3,3,5,4,1,2
3368,3/5/2024,3,4,2,3,1,4,4,4,1
3369,3/16/2024,5,3,2,3,2,1,1,3,4
